"Year","Flow_Scenario","Max_Flow","Flow_Threshold","Max_Flow_Test","Flow_Start","Max_Date","PP_Fail_Date","Threshold_Temp","Threshold_Dates","Overlap_Start","Overlap_Test"
2004,"Alt1",8900,18000,0,"07-31","07-31","07-31",17,2004-07-02,"12-31",0
2004,"Alt.1a",8900,18000,0,"07-31","07-31","07-31",16,2004-06-25,"12-31",0
2004,"Alt.1a",8900,18000,0,"07-31","07-31","07-31",18,2004-07-09,"12-31",0
2004,"Alt.1a",8900,18000,0,"07-31","07-31","07-31",20,2004-12-31,"12-31",0
2004,"Alt.1a",8900,18000,0,"07-31","07-31","07-31",17,2004-07-02,"12-31",0
2004,"Alt.1b",8900,18000,0,"07-31","07-31","07-31",16,2004-06-25,"12-31",0
2004,"Alt.1b",8900,18000,0,"07-31","07-31","07-31",18,2004-07-09,"12-31",0
2004,"Alt.1b",8900,18000,0,"07-31","07-31","07-31",20,2004-12-31,"12-31",0
2004,"Alt.1b",8900,18000,0,"07-31","07-31","07-31",17,2004-07-02,"12-31",0
2004,"Alt.2",8900,18000,0,"07-31","07-31","07-31",16,2004-06-25,"12-31",0
2004,"Alt.2",8900,18000,0,"07-31","07-31","07-31",18,2004-07-09,"12-31",0
2004,"Alt.2",8900,18000,0,"07-31","07-31","07-31",20,2004-12-31,"12-31",0
2004,"Alt.2",8900,18000,0,"07-31","07-31","07-31",17,2004-07-02,"12-31",0
2004,"Alt.2a",8900,18000,0,"07-31","07-31","07-31",16,2004-06-25,"12-31",0
2004,"Alt.2a",8900,18000,0,"07-31","07-31","07-31",18,2004-07-09,"12-31",0
2004,"Alt.2a",8900,18000,0,"07-31","07-31","07-31",20,2004-12-31,"12-31",0
2004,"Alt.2a",8900,18000,0,"07-31","07-31","07-31",17,2004-07-02,"12-31",0
2004,"Alt.2b",8900,18000,0,"07-31","07-31","07-31",16,2004-06-25,"12-31",0
2004,"Alt.2b",8900,18000,0,"07-31","07-31","07-31",18,2004-07-09,"12-31",0
2004,"Alt.2b",8900,18000,0,"07-31","07-31","07-31",20,2004-12-31,"12-31",0
2004,"Alt.2b",8900,18000,0,"07-31","07-31","07-31",17,2004-07-02,"12-31",0
2005,"No.Act",8000,17000,0,"07-13","07-13","07-13",18,2005-06-26,"12-31",0
2005,"No.Act",8000,17000,0,"07-13","07-13","07-13",20,2005-07-09,"12-31",0
2005,"No.Act",8000,17000,0,"07-13","07-13","07-13",17,2005-06-20,"12-31",0
2005,"No.Act",8000,17000,0,"07-13","07-13","07-13",16,2005-06-15,"12-31",0
2005,"Alt1",8000,17000,0,"07-13","07-13","07-13",18,2005-06-26,"12-31",0
2005,"Alt1",8000,17000,0,"07-13","07-13","07-13",20,2005-07-09,"12-31",0
2005,"Alt1",8000,17000,0,"07-13","07-13","07-13",17,2005-06-20,"12-31",0
2005,"Alt1",8000,17000,0,"07-13","07-13","07-13",16,2005-06-15,"12-31",0
2005,"Alt.1a",8000,17000,0,"07-13","07-13","07-13",18,2005-06-26,"12-31",0
2005,"Alt.1a",8000,17000,0,"07-13","07-13","07-13",20,2005-07-09,"12-31",0
2005,"Alt.1a",8000,17000,0,"07-13","07-13","07-13",17,2005-06-20,"12-31",0
2005,"Alt.1a",8000,17000,0,"07-13","07-13","07-13",16,2005-06-15,"12-31",0
2005,"Alt.1b",8000,17000,0,"07-13","07-13","07-13",18,2005-06-26,"12-31",0
2005,"Alt.1b",8000,17000,0,"07-13","07-13","07-13",20,2005-07-09,"12-31",0
2005,"Alt.1b",8000,17000,0,"07-13","07-13","07-13",17,2005-06-20,"12-31",0
2005,"Alt.1b",8000,17000,0,"07-13","07-13","07-13",16,2005-06-15,"12-31",0
2005,"Alt.2",7900,17000,0,"07-13","07-13","07-13",18,2005-06-26,"12-31",0
2005,"Alt.2",7900,17000,0,"07-13","07-13","07-13",20,2005-07-09,"12-31",0
2005,"Alt.2",7900,17000,0,"07-13","07-13","07-13",17,2005-06-20,"12-31",0
2005,"Alt.2",7900,17000,0,"07-13","07-13","07-13",16,2005-06-15,"12-31",0
2005,"Alt.2a",7900,17000,0,"07-13","07-13","07-13",18,2005-06-26,"12-31",0
2005,"Alt.2a",7900,17000,0,"07-13","07-13","07-13",20,2005-07-09,"12-31",0
2005,"Alt.2a",7900,17000,0,"07-13","07-13","07-13",17,2005-06-20,"12-31",0
2005,"Alt.2a",7900,17000,0,"07-13","07-13","07-13",16,2005-06-15,"12-31",0
2005,"Alt.2b",7900,17000,0,"07-13","07-13","07-13",18,2005-06-26,"12-31",0
2005,"Alt.2b",7900,17000,0,"07-13","07-13","07-13",20,2005-07-09,"12-31",0
2005,"Alt.2b",7900,17000,0,"07-13","07-13","07-13",17,2005-06-20,"12-31",0
2005,"Alt.2b",7900,17000,0,"07-13","07-13","07-13",16,2005-06-15,"12-31",0
2005,"No.Act",8000,17500,0,"07-13","07-13","07-13",18,2005-06-26,"12-31",0
2005,"No.Act",8000,17500,0,"07-13","07-13","07-13",20,2005-07-09,"12-31",0
2005,"No.Act",8000,17500,0,"07-13","07-13","07-13",17,2005-06-20,"12-31",0
2005,"No.Act",8000,17500,0,"07-13","07-13","07-13",16,2005-06-15,"12-31",0
2005,"Alt1",8000,17500,0,"07-13","07-13","07-13",18,2005-06-26,"12-31",0
2005,"Alt1",8000,17500,0,"07-13","07-13","07-13",20,2005-07-09,"12-31",0
2005,"Alt1",8000,17500,0,"07-13","07-13","07-13",17,2005-06-20,"12-31",0
2005,"Alt1",8000,17500,0,"07-13","07-13","07-13",16,2005-06-15,"12-31",0
2005,"Alt.1a",8000,17500,0,"07-13","07-13","07-13",18,2005-06-26,"12-31",0
2005,"Alt.1a",8000,17500,0,"07-13","07-13","07-13",20,2005-07-09,"12-31",0
2005,"Alt.1a",8000,17500,0,"07-13","07-13","07-13",17,2005-06-20,"12-31",0
2005,"Alt.1a",8000,17500,0,"07-13","07-13","07-13",16,2005-06-15,"12-31",0
2005,"Alt.1b",8000,17500,0,"07-13","07-13","07-13",18,2005-06-26,"12-31",0
2005,"Alt.1b",8000,17500,0,"07-13","07-13","07-13",20,2005-07-09,"12-31",0
2005,"Alt.1b",8000,17500,0,"07-13","07-13","07-13",17,2005-06-20,"12-31",0
2005,"Alt.1b",8000,17500,0,"07-13","07-13","07-13",16,2005-06-15,"12-31",0
2005,"Alt.2",7900,17500,0,"07-13","07-13","07-13",18,2005-06-26,"12-31",0
2005,"Alt.2",7900,17500,0,"07-13","07-13","07-13",20,2005-07-09,"12-31",0
2005,"Alt.2",7900,17500,0,"07-13","07-13","07-13",17,2005-06-20,"12-31",0
2005,"Alt.2",7900,17500,0,"07-13","07-13","07-13",16,2005-06-15,"12-31",0
2005,"Alt.2a",7900,17500,0,"07-13","07-13","07-13",18,2005-06-26,"12-31",0
2005,"Alt.2a",7900,17500,0,"07-13","07-13","07-13",20,2005-07-09,"12-31",0
2005,"Alt.2a",7900,17500,0,"07-13","07-13","07-13",17,2005-06-20,"12-31",0
2005,"Alt.2a",7900,17500,0,"07-13","07-13","07-13",16,2005-06-15,"12-31",0
2005,"Alt.2b",7900,17500,0,"07-13","07-13","07-13",18,2005-06-26,"12-31",0
2005,"Alt.2b",7900,17500,0,"07-13","07-13","07-13",20,2005-07-09,"12-31",0
2005,"Alt.2b",7900,17500,0,"07-13","07-13","07-13",17,2005-06-20,"12-31",0
2005,"Alt.2b",7900,17500,0,"07-13","07-13","07-13",16,2005-06-15,"12-31",0
2005,"No.Act",8000,18000,0,"07-13","07-13","07-13",18,2005-06-26,"12-31",0
2005,"No.Act",8000,18000,0,"07-13","07-13","07-13",20,2005-07-09,"12-31",0
2005,"No.Act",8000,18000,0,"07-13","07-13","07-13",17,2005-06-20,"12-31",0
2005,"No.Act",8000,18000,0,"07-13","07-13","07-13",16,2005-06-15,"12-31",0
2005,"Alt1",8000,18000,0,"07-13","07-13","07-13",18,2005-06-26,"12-31",0
2005,"Alt1",8000,18000,0,"07-13","07-13","07-13",20,2005-07-09,"12-31",0
2005,"Alt1",8000,18000,0,"07-13","07-13","07-13",17,2005-06-20,"12-31",0
2005,"Alt1",8000,18000,0,"07-13","07-13","07-13",16,2005-06-15,"12-31",0
2005,"Alt.1a",8000,18000,0,"07-13","07-13","07-13",18,2005-06-26,"12-31",0
2005,"Alt.1a",8000,18000,0,"07-13","07-13","07-13",20,2005-07-09,"12-31",0
2005,"Alt.1a",8000,18000,0,"07-13","07-13","07-13",17,2005-06-20,"12-31",0
2005,"Alt.1a",8000,18000,0,"07-13","07-13","07-13",16,2005-06-15,"12-31",0
2005,"Alt.1b",8000,18000,0,"07-13","07-13","07-13",18,2005-06-26,"12-31",0
2005,"Alt.1b",8000,18000,0,"07-13","07-13","07-13",20,2005-07-09,"12-31",0
2005,"Alt.1b",8000,18000,0,"07-13","07-13","07-13",17,2005-06-20,"12-31",0
2005,"Alt.1b",8000,18000,0,"07-13","07-13","07-13",16,2005-06-15,"12-31",0
2005,"Alt.2",7900,18000,0,"07-13","07-13","07-13",18,2005-06-26,"12-31",0
2005,"Alt.2",7900,18000,0,"07-13","07-13","07-13",20,2005-07-09,"12-31",0
2005,"Alt.2",7900,18000,0,"07-13","07-13","07-13",17,2005-06-20,"12-31",0
2005,"Alt.2",7900,18000,0,"07-13","07-13","07-13",16,2005-06-15,"12-31",0
2005,"Alt.2a",7900,18000,0,"07-13","07-13","07-13",18,2005-06-26,"12-31",0
2005,"Alt.2a",7900,18000,0,"07-13","07-13","07-13",20,2005-07-09,"12-31",0
2005,"Alt.2a",7900,18000,0,"07-13","07-13","07-13",17,2005-06-20,"12-31",0
2005,"Alt.2a",7900,18000,0,"07-13","07-13","07-13",16,2005-06-15,"12-31",0
2005,"Alt.2b",7900,18000,0,"07-13","07-13","07-13",18,2005-06-26,"12-31",0
2005,"Alt.2b",7900,18000,0,"07-13","07-13","07-13",20,2005-07-09,"12-31",0
2005,"Alt.2b",7900,18000,0,"07-13","07-13","07-13",17,2005-06-20,"12-31",0
2005,"Alt.2b",7900,18000,0,"07-13","07-13","07-13",16,2005-06-15,"12-31",0
2006,"No.Act",8800,17000,0,"07-31","07-31","07-31",20,2006-07-09,"12-31",0
2006,"No.Act",8800,17000,0,"07-31","07-31","07-31",18,2006-06-26,"12-31",0
2006,"No.Act",8800,17000,0,"07-31","07-31","07-31",17,2006-06-20,"12-31",0
2006,"No.Act",8800,17000,0,"07-31","07-31","07-31",16,2006-06-15,"12-31",0
2006,"Alt1",8800,17000,0,"07-31","07-31","07-31",20,2006-07-09,"12-31",0
2006,"Alt1",8800,17000,0,"07-31","07-31","07-31",18,2006-06-26,"12-31",0
2006,"Alt1",8800,17000,0,"07-31","07-31","07-31",17,2006-06-20,"12-31",0
2006,"Alt1",8800,17000,0,"07-31","07-31","07-31",16,2006-06-15,"12-31",0
2006,"Alt.1a",8800,17000,0,"07-31","07-31","07-31",20,2006-07-09,"12-31",0
2006,"Alt.1a",8800,17000,0,"07-31","07-31","07-31",18,2006-06-26,"12-31",0
2006,"Alt.1a",8800,17000,0,"07-31","07-31","07-31",17,2006-06-20,"12-31",0
2006,"Alt.1a",8800,17000,0,"07-31","07-31","07-31",16,2006-06-15,"12-31",0
2006,"Alt.1b",8800,17000,0,"07-31","07-31","07-31",20,2006-07-09,"12-31",0
2006,"Alt.1b",8800,17000,0,"07-31","07-31","07-31",18,2006-06-26,"12-31",0
2006,"Alt.1b",8800,17000,0,"07-31","07-31","07-31",17,2006-06-20,"12-31",0
2006,"Alt.1b",8800,17000,0,"07-31","07-31","07-31",16,2006-06-15,"12-31",0
2006,"Alt.2",8800,17000,0,"07-31","07-31","07-31",20,2006-07-09,"12-31",0
2006,"Alt.2",8800,17000,0,"07-31","07-31","07-31",18,2006-06-26,"12-31",0
2006,"Alt.2",8800,17000,0,"07-31","07-31","07-31",17,2006-06-20,"12-31",0
2006,"Alt.2",8800,17000,0,"07-31","07-31","07-31",16,2006-06-15,"12-31",0
2006,"Alt.2a",8800,17000,0,"07-31","07-31","07-31",20,2006-07-09,"12-31",0
2006,"Alt.2a",8800,17000,0,"07-31","07-31","07-31",18,2006-06-26,"12-31",0
2006,"Alt.2a",8800,17000,0,"07-31","07-31","07-31",17,2006-06-20,"12-31",0
2006,"Alt.2a",8800,17000,0,"07-31","07-31","07-31",16,2006-06-15,"12-31",0
2006,"Alt.2b",8800,17000,0,"07-31","07-31","07-31",20,2006-07-09,"12-31",0
2006,"Alt.2b",8800,17000,0,"07-31","07-31","07-31",18,2006-06-26,"12-31",0
2006,"Alt.2b",8800,17000,0,"07-31","07-31","07-31",17,2006-06-20,"12-31",0
2006,"Alt.2b",8800,17000,0,"07-31","07-31","07-31",16,2006-06-15,"12-31",0
2006,"No.Act",8800,17500,0,"07-31","07-31","07-31",20,2006-07-09,"12-31",0
2006,"No.Act",8800,17500,0,"07-31","07-31","07-31",18,2006-06-26,"12-31",0
2006,"No.Act",8800,17500,0,"07-31","07-31","07-31",17,2006-06-20,"12-31",0
2006,"No.Act",8800,17500,0,"07-31","07-31","07-31",16,2006-06-15,"12-31",0
2006,"Alt1",8800,17500,0,"07-31","07-31","07-31",20,2006-07-09,"12-31",0
2006,"Alt1",8800,17500,0,"07-31","07-31","07-31",18,2006-06-26,"12-31",0
2006,"Alt1",8800,17500,0,"07-31","07-31","07-31",17,2006-06-20,"12-31",0
2006,"Alt1",8800,17500,0,"07-31","07-31","07-31",16,2006-06-15,"12-31",0
2006,"Alt.1a",8800,17500,0,"07-31","07-31","07-31",20,2006-07-09,"12-31",0
2006,"Alt.1a",8800,17500,0,"07-31","07-31","07-31",18,2006-06-26,"12-31",0
2006,"Alt.1a",8800,17500,0,"07-31","07-31","07-31",17,2006-06-20,"12-31",0
2006,"Alt.1a",8800,17500,0,"07-31","07-31","07-31",16,2006-06-15,"12-31",0
2006,"Alt.1b",8800,17500,0,"07-31","07-31","07-31",20,2006-07-09,"12-31",0
2006,"Alt.1b",8800,17500,0,"07-31","07-31","07-31",18,2006-06-26,"12-31",0
2006,"Alt.1b",8800,17500,0,"07-31","07-31","07-31",17,2006-06-20,"12-31",0
2006,"Alt.1b",8800,17500,0,"07-31","07-31","07-31",16,2006-06-15,"12-31",0
2006,"Alt.2",8800,17500,0,"07-31","07-31","07-31",20,2006-07-09,"12-31",0
2006,"Alt.2",8800,17500,0,"07-31","07-31","07-31",18,2006-06-26,"12-31",0
2006,"Alt.2",8800,17500,0,"07-31","07-31","07-31",17,2006-06-20,"12-31",0
2006,"Alt.2",8800,17500,0,"07-31","07-31","07-31",16,2006-06-15,"12-31",0
2006,"Alt.2a",8800,17500,0,"07-31","07-31","07-31",20,2006-07-09,"12-31",0
2006,"Alt.2a",8800,17500,0,"07-31","07-31","07-31",18,2006-06-26,"12-31",0
2006,"Alt.2a",8800,17500,0,"07-31","07-31","07-31",17,2006-06-20,"12-31",0
2006,"Alt.2a",8800,17500,0,"07-31","07-31","07-31",16,2006-06-15,"12-31",0
2006,"Alt.2b",8800,17500,0,"07-31","07-31","07-31",20,2006-07-09,"12-31",0
2006,"Alt.2b",8800,17500,0,"07-31","07-31","07-31",18,2006-06-26,"12-31",0
2006,"Alt.2b",8800,17500,0,"07-31","07-31","07-31",17,2006-06-20,"12-31",0
2006,"Alt.2b",8800,17500,0,"07-31","07-31","07-31",16,2006-06-15,"12-31",0
2006,"No.Act",8800,18000,0,"07-31","07-31","07-31",20,2006-07-09,"12-31",0
2006,"No.Act",8800,18000,0,"07-31","07-31","07-31",18,2006-06-26,"12-31",0
2006,"No.Act",8800,18000,0,"07-31","07-31","07-31",17,2006-06-20,"12-31",0
2006,"No.Act",8800,18000,0,"07-31","07-31","07-31",16,2006-06-15,"12-31",0
2006,"Alt1",8800,18000,0,"07-31","07-31","07-31",20,2006-07-09,"12-31",0
2006,"Alt1",8800,18000,0,"07-31","07-31","07-31",18,2006-06-26,"12-31",0
2006,"Alt1",8800,18000,0,"07-31","07-31","07-31",17,2006-06-20,"12-31",0
2006,"Alt1",8800,18000,0,"07-31","07-31","07-31",16,2006-06-15,"12-31",0
2006,"Alt.1a",8800,18000,0,"07-31","07-31","07-31",20,2006-07-09,"12-31",0
2006,"Alt.1a",8800,18000,0,"07-31","07-31","07-31",18,2006-06-26,"12-31",0
2006,"Alt.1a",8800,18000,0,"07-31","07-31","07-31",17,2006-06-20,"12-31",0
2006,"Alt.1a",8800,18000,0,"07-31","07-31","07-31",16,2006-06-15,"12-31",0
2006,"Alt.1b",8800,18000,0,"07-31","07-31","07-31",20,2006-07-09,"12-31",0
2006,"Alt.1b",8800,18000,0,"07-31","07-31","07-31",18,2006-06-26,"12-31",0
2006,"Alt.1b",8800,18000,0,"07-31","07-31","07-31",17,2006-06-20,"12-31",0
2006,"Alt.1b",8800,18000,0,"07-31","07-31","07-31",16,2006-06-15,"12-31",0
2006,"Alt.2",8800,18000,0,"07-31","07-31","07-31",20,2006-07-09,"12-31",0
2006,"Alt.2",8800,18000,0,"07-31","07-31","07-31",18,2006-06-26,"12-31",0
2006,"Alt.2",8800,18000,0,"07-31","07-31","07-31",17,2006-06-20,"12-31",0
2006,"Alt.2",8800,18000,0,"07-31","07-31","07-31",16,2006-06-15,"12-31",0
2006,"Alt.2a",8800,18000,0,"07-31","07-31","07-31",20,2006-07-09,"12-31",0
2006,"Alt.2a",8800,18000,0,"07-31","07-31","07-31",18,2006-06-26,"12-31",0
2006,"Alt.2a",8800,18000,0,"07-31","07-31","07-31",17,2006-06-20,"12-31",0
2006,"Alt.2a",8800,18000,0,"07-31","07-31","07-31",16,2006-06-15,"12-31",0
2006,"Alt.2b",8800,18000,0,"07-31","07-31","07-31",20,2006-07-09,"12-31",0
2006,"Alt.2b",8800,18000,0,"07-31","07-31","07-31",18,2006-06-26,"12-31",0
2006,"Alt.2b",8800,18000,0,"07-31","07-31","07-31",17,2006-06-20,"12-31",0
2006,"Alt.2b",8800,18000,0,"07-31","07-31","07-31",16,2006-06-15,"12-31",0
2007,"No.Act",8000,17000,0,"06-29","06-29","06-29",17,2007-06-20,"12-31",0
2007,"No.Act",8000,17000,0,"06-29","06-29","06-29",18,2007-06-26,"12-31",0
2007,"No.Act",8000,17000,0,"06-29","06-29","06-29",20,2007-07-09,"12-31",0
2007,"No.Act",8000,17000,0,"06-29","06-29","06-29",16,2007-06-15,"12-31",0
2007,"Alt1",8000,17000,0,"06-29","06-29","06-29",17,2007-06-20,"12-31",0
2007,"Alt1",8000,17000,0,"06-29","06-29","06-29",18,2007-06-26,"12-31",0
2007,"Alt1",8000,17000,0,"06-29","06-29","06-29",20,2007-07-09,"12-31",0
2007,"Alt1",8000,17000,0,"06-29","06-29","06-29",16,2007-06-15,"12-31",0
2007,"Alt.1a",8000,17000,0,"06-29","06-29","06-29",17,2007-06-20,"12-31",0
2007,"Alt.1a",8000,17000,0,"06-29","06-29","06-29",18,2007-06-26,"12-31",0
2007,"Alt.1a",8000,17000,0,"06-29","06-29","06-29",20,2007-07-09,"12-31",0
2007,"Alt.1a",8000,17000,0,"06-29","06-29","06-29",16,2007-06-15,"12-31",0
2007,"Alt.1b",8000,17000,0,"06-29","06-29","06-29",17,2007-06-20,"12-31",0
2007,"Alt.1b",8000,17000,0,"06-29","06-29","06-29",18,2007-06-26,"12-31",0
2007,"Alt.1b",8000,17000,0,"06-29","06-29","06-29",20,2007-07-09,"12-31",0
2007,"Alt.1b",8000,17000,0,"06-29","06-29","06-29",16,2007-06-15,"12-31",0
2007,"Alt.2",8000,17000,0,"06-29","06-29","06-29",17,2007-06-20,"12-31",0
2007,"Alt.2",8000,17000,0,"06-29","06-29","06-29",18,2007-06-26,"12-31",0
2007,"Alt.2",8000,17000,0,"06-29","06-29","06-29",20,2007-07-09,"12-31",0
2007,"Alt.2",8000,17000,0,"06-29","06-29","06-29",16,2007-06-15,"12-31",0
2007,"Alt.2a",8000,17000,0,"06-29","06-29","06-29",17,2007-06-20,"12-31",0
2007,"Alt.2a",8000,17000,0,"06-29","06-29","06-29",18,2007-06-26,"12-31",0
2007,"Alt.2a",8000,17000,0,"06-29","06-29","06-29",20,2007-07-09,"12-31",0
2007,"Alt.2a",8000,17000,0,"06-29","06-29","06-29",16,2007-06-15,"12-31",0
2007,"Alt.2b",8000,17000,0,"06-29","06-29","06-29",17,2007-06-20,"12-31",0
2007,"Alt.2b",8000,17000,0,"06-29","06-29","06-29",18,2007-06-26,"12-31",0
2007,"Alt.2b",8000,17000,0,"06-29","06-29","06-29",20,2007-07-09,"12-31",0
2007,"Alt.2b",8000,17000,0,"06-29","06-29","06-29",16,2007-06-15,"12-31",0
2007,"No.Act",8000,17500,0,"06-29","06-29","06-29",17,2007-06-20,"12-31",0
2007,"No.Act",8000,17500,0,"06-29","06-29","06-29",18,2007-06-26,"12-31",0
2007,"No.Act",8000,17500,0,"06-29","06-29","06-29",20,2007-07-09,"12-31",0
2007,"No.Act",8000,17500,0,"06-29","06-29","06-29",16,2007-06-15,"12-31",0
2007,"Alt1",8000,17500,0,"06-29","06-29","06-29",17,2007-06-20,"12-31",0
2007,"Alt1",8000,17500,0,"06-29","06-29","06-29",18,2007-06-26,"12-31",0
2007,"Alt1",8000,17500,0,"06-29","06-29","06-29",20,2007-07-09,"12-31",0
2007,"Alt1",8000,17500,0,"06-29","06-29","06-29",16,2007-06-15,"12-31",0
2007,"Alt.1a",8000,17500,0,"06-29","06-29","06-29",17,2007-06-20,"12-31",0
2007,"Alt.1a",8000,17500,0,"06-29","06-29","06-29",18,2007-06-26,"12-31",0
2007,"Alt.1a",8000,17500,0,"06-29","06-29","06-29",20,2007-07-09,"12-31",0
2007,"Alt.1a",8000,17500,0,"06-29","06-29","06-29",16,2007-06-15,"12-31",0
2007,"Alt.1b",8000,17500,0,"06-29","06-29","06-29",17,2007-06-20,"12-31",0
2007,"Alt.1b",8000,17500,0,"06-29","06-29","06-29",18,2007-06-26,"12-31",0
2007,"Alt.1b",8000,17500,0,"06-29","06-29","06-29",20,2007-07-09,"12-31",0
2007,"Alt.1b",8000,17500,0,"06-29","06-29","06-29",16,2007-06-15,"12-31",0
2007,"Alt.2",8000,17500,0,"06-29","06-29","06-29",17,2007-06-20,"12-31",0
2007,"Alt.2",8000,17500,0,"06-29","06-29","06-29",18,2007-06-26,"12-31",0
2007,"Alt.2",8000,17500,0,"06-29","06-29","06-29",20,2007-07-09,"12-31",0
2007,"Alt.2",8000,17500,0,"06-29","06-29","06-29",16,2007-06-15,"12-31",0
2007,"Alt.2a",8000,17500,0,"06-29","06-29","06-29",17,2007-06-20,"12-31",0
2007,"Alt.2a",8000,17500,0,"06-29","06-29","06-29",18,2007-06-26,"12-31",0
2007,"Alt.2a",8000,17500,0,"06-29","06-29","06-29",20,2007-07-09,"12-31",0
2007,"Alt.2a",8000,17500,0,"06-29","06-29","06-29",16,2007-06-15,"12-31",0
2007,"Alt.2b",8000,17500,0,"06-29","06-29","06-29",17,2007-06-20,"12-31",0
2007,"Alt.2b",8000,17500,0,"06-29","06-29","06-29",18,2007-06-26,"12-31",0
2007,"Alt.2b",8000,17500,0,"06-29","06-29","06-29",20,2007-07-09,"12-31",0
2007,"Alt.2b",8000,17500,0,"06-29","06-29","06-29",16,2007-06-15,"12-31",0
2007,"No.Act",8000,18000,0,"06-29","06-29","06-29",17,2007-06-20,"12-31",0
2007,"No.Act",8000,18000,0,"06-29","06-29","06-29",18,2007-06-26,"12-31",0
2007,"No.Act",8000,18000,0,"06-29","06-29","06-29",20,2007-07-09,"12-31",0
2007,"No.Act",8000,18000,0,"06-29","06-29","06-29",16,2007-06-15,"12-31",0
2007,"Alt1",8000,18000,0,"06-29","06-29","06-29",17,2007-06-20,"12-31",0
2007,"Alt1",8000,18000,0,"06-29","06-29","06-29",18,2007-06-26,"12-31",0
2007,"Alt1",8000,18000,0,"06-29","06-29","06-29",20,2007-07-09,"12-31",0
2007,"Alt1",8000,18000,0,"06-29","06-29","06-29",16,2007-06-15,"12-31",0
2007,"Alt.1a",8000,18000,0,"06-29","06-29","06-29",17,2007-06-20,"12-31",0
2007,"Alt.1a",8000,18000,0,"06-29","06-29","06-29",18,2007-06-26,"12-31",0
2007,"Alt.1a",8000,18000,0,"06-29","06-29","06-29",20,2007-07-09,"12-31",0
2007,"Alt.1a",8000,18000,0,"06-29","06-29","06-29",16,2007-06-15,"12-31",0
2007,"Alt.1b",8000,18000,0,"06-29","06-29","06-29",17,2007-06-20,"12-31",0
2007,"Alt.1b",8000,18000,0,"06-29","06-29","06-29",18,2007-06-26,"12-31",0
2007,"Alt.1b",8000,18000,0,"06-29","06-29","06-29",20,2007-07-09,"12-31",0
2007,"Alt.1b",8000,18000,0,"06-29","06-29","06-29",16,2007-06-15,"12-31",0
2007,"Alt.2",8000,18000,0,"06-29","06-29","06-29",17,2007-06-20,"12-31",0
2007,"Alt.2",8000,18000,0,"06-29","06-29","06-29",18,2007-06-26,"12-31",0
2007,"Alt.2",8000,18000,0,"06-29","06-29","06-29",20,2007-07-09,"12-31",0
2007,"Alt.2",8000,18000,0,"06-29","06-29","06-29",16,2007-06-15,"12-31",0
2007,"Alt.2a",8000,18000,0,"06-29","06-29","06-29",17,2007-06-20,"12-31",0
2007,"Alt.2a",8000,18000,0,"06-29","06-29","06-29",18,2007-06-26,"12-31",0
2007,"Alt.2a",8000,18000,0,"06-29","06-29","06-29",20,2007-07-09,"12-31",0
2007,"Alt.2a",8000,18000,0,"06-29","06-29","06-29",16,2007-06-15,"12-31",0
2007,"Alt.2b",8000,18000,0,"06-29","06-29","06-29",17,2007-06-20,"12-31",0
2007,"Alt.2b",8000,18000,0,"06-29","06-29","06-29",18,2007-06-26,"12-31",0
2007,"Alt.2b",8000,18000,0,"06-29","06-29","06-29",20,2007-07-09,"12-31",0
2007,"Alt.2b",8000,18000,0,"06-29","06-29","06-29",16,2007-06-15,"12-31",0
2008,"No.Act",8300,17000,0,"06-29","06-29","06-29",18,2008-07-09,"12-31",0
2008,"No.Act",8300,17000,0,"06-29","06-29","06-29",17,2008-07-02,"12-31",0
2008,"No.Act",8300,17000,0,"06-29","06-29","06-29",16,2008-06-25,"12-31",0
2008,"No.Act",8300,17000,0,"06-29","06-29","06-29",20,2008-12-31,"12-31",0
2008,"Alt1",8300,17000,0,"06-29","06-29","06-29",18,2008-07-09,"12-31",0
2008,"Alt1",8300,17000,0,"06-29","06-29","06-29",17,2008-07-02,"12-31",0
2008,"Alt1",8300,17000,0,"06-29","06-29","06-29",16,2008-06-25,"12-31",0
2008,"Alt1",8300,17000,0,"06-29","06-29","06-29",20,2008-12-31,"12-31",0
2008,"Alt.1a",8300,17000,0,"06-29","06-29","06-29",18,2008-07-09,"12-31",0
2008,"Alt.1a",8300,17000,0,"06-29","06-29","06-29",17,2008-07-02,"12-31",0
2008,"Alt.1a",8300,17000,0,"06-29","06-29","06-29",16,2008-06-25,"12-31",0
2008,"Alt.1a",8300,17000,0,"06-29","06-29","06-29",20,2008-12-31,"12-31",0
2008,"Alt.1b",8400,17000,0,"06-29","06-29","06-29",18,2008-07-09,"12-31",0
2008,"Alt.1b",8400,17000,0,"06-29","06-29","06-29",17,2008-07-02,"12-31",0
2008,"Alt.1b",8400,17000,0,"06-29","06-29","06-29",16,2008-06-25,"12-31",0
2008,"Alt.1b",8400,17000,0,"06-29","06-29","06-29",20,2008-12-31,"12-31",0
2008,"Alt.2",8400,17000,0,"06-29","06-29","06-29",18,2008-07-09,"12-31",0
2008,"Alt.2",8400,17000,0,"06-29","06-29","06-29",17,2008-07-02,"12-31",0
2008,"Alt.2",8400,17000,0,"06-29","06-29","06-29",16,2008-06-25,"12-31",0
2008,"Alt.2",8400,17000,0,"06-29","06-29","06-29",20,2008-12-31,"12-31",0
